fracao_area_roi,fracao_area_quente,fracao_saturada,indice_media,indice_p50,indice_p90,indice_p95,indice_p99,indice_max,indice_desvio,indice_assimetria,indice_integrado,contraste_roi_fundo,fundo_mediana,hotspot_x,hotspot_y,hotspot_distancia_centro,hotspot_dispersao,gradiente_medio,gradiente_p90,entropia,componentes_quentes,maior_componente_quente,hist_indice_00,hist_indice_01,hist_indice_02,hist_indice_03,hist_indice_04,hist_indice_05,hist_indice_06,hist_indice_07,hist_indice_08,hist_indice_09,hist_indice_10,hist_indice_11,hist_indice_12,hist_indice_13,hist_indice_14,hist_indice_15,arquivo,condicao
0.4340625,0.10190184785217182,0.0,0.06431545317173004,0.0595238097012043,0.0992063507437706,0.1031746044754982,0.115079365670681,0.130952388048172,0.022838899865746498,0.4342467486858368,0.02791692689061165,0.05637894570827484,0.007936508394777775,0.6520069546608553,0.6234753285412348,0.19583735860053159,0.2853466968577413,0.026454580947756767,0.07186814397573471,1.495579426852769,23.0,0.044156467482601394,0.5107091432685386,0.48764098872090234,0.0016498680105591552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1019.bmp,Healthy
0.4332682291666667,0.11957926371149512,0.0,0.06240527704358101,0.0595238097012043,0.095238097012043,0.1031746044754982,0.115079365670681,0.130952388048172,0.022757718339562416,0.4252110719680786,0.027038224041461945,0.05843702331185341,0.003968254197388887,0.6423521643307968,0.6195518678464124,0.1858945609619287,0.28885098157976674,0.026279639452695847,0.0718681588768959,1.4691984076964428,21.0,0.0487152516904583,0.5320811419984973,0.46668670172802407,0.0012321562734785875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1020.bmp,Healthy
0.41674479166666667,0.10076235705805162,0.0,0.06612648814916611,0.0634920671582222,0.0992063507437706,0.1031746044754982,0.115079365670681,0.1349206417798996,0.02175248973071575,0.44428712129592896,0.027557868510484695,0.05818998068571091,0.007936508394777775,0.6608286903359165,0.6417818368238302,0.21440139199246194,0.28461952532065715,0.02676515281200409,0.07317101210355759,1.457109457418145,20.0,0.039336374429794416,0.4784727863525589,0.5198712741360995,0.0016559395113416235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1021.bmp,Healthy
0.42658854166666665,0.12517550821073195,0.0,0.06780286133289337,0.0634920671582222,0.0992063507437706,0.1071428582072258,0.1190476194024086,0.1349206417798996,0.022206813097000122,0.45227164030075073,0.028923925012350082,0.05589810013771057,0.011904762126505375,0.6354775010204005,0.6367032906523126,0.19246283526411861,0.2923811162397101,0.026886409148573875,0.07633087038993835,1.4976900634262897,17.0,0.041480984066906784,0.46477626518527565,0.5316830474330017,0.0035406873817227275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p1022.bmp,Healthy
0.4196875,0.14144328617522958,0.0,0.04684711992740631,0.0476190485060215,0.0634920671582222,0.0714285746216774,0.0793650820851326,0.0873015895485878,0.013270528055727482,0.24030418694019318,0.019661150872707367,0.04684711992740631,0.0,0.5757404836123965,0.6403457122760193,0.1594789635409727,0.2632099296951237,0.020016290247440338,0.05173970013856888,1.0270373430824238,11.0,0.05761355174981385,0.8585567138247704,0.14144328617522958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2001.bmp,SC80
0.42302083333333335,0.10009849790691948,0.0,0.047682687640190125,0.0476190485060215,0.0674603208899498,0.0714285746216774,0.0793650820851326,0.0912698432803154,0.013703220523893833,0.18593481183052063,0.020170770585536957,0.047682687640190125,0.0,0.5341214848098649,0.6692171714967585,0.17262307741143193,0.25849319359209183,0.02107255347073078,0.05294310674071312,1.047031152839169,16.0,0.034289583846343265,0.8461893622260527,0.1538106377739473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2002.bmp,SC80
0.4300130208333333,0.13174867524602574,0.0,0.04592600837349892,0.0476190485060215,0.0634920671582222,0.0714285746216774,0.0793650820851326,0.0912698432803154,0.014070757664740086,0.1952218860387802,0.019748780876398087,0.04592600837349892,0.0,0.5416171149314943,0.6535130285604918,0.15905418634237695,0.26265189482888873,0.020946592092514038,0.052943114191293716,1.1041176562863981,13.0,0.04224072672218017,0.8682513247539743,0.13174867524602574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2003.bmp,SC80
0.4252473958333333,0.1187727732018739,0.0,0.04934236779808998,0.0476190485060215,0.0674603208899498,0.075396828353405,0.0833333358168602,0.095238097012043,0.013854250311851501,0.2533554136753082,0.020982714369893074,0.04934236779808998,0.0,0.5070478692447091,0.6616364784831236,0.16179006037861468,0.260176557761631,0.021351752802729607,0.05723097175359726,0.9933879401915593,10.0,0.042959061820631375,0.8417587801218653,0.15824121987813466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2004.bmp,SC80
0.423046875,0.11551246537396122,0.0,0.04492896795272827,0.0436507947742939,0.0634920671582222,0.0714285746216774,0.0793650820851326,0.0873015895485878,0.013509401120245457,0.2900402247905731,0.019007058814167976,0.04492896795272827,0.0,0.48411623739150134,0.664764709484484,0.16552855767543417,0.25887335591437705,0.02078869752585888,0.053239718079566956,1.0582117138351315,11.0,0.04219759926131117,0.8844875346260388,0.11551246537396122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2005.bmp,SC80
0.42302083333333335,0.11702782565870476,0.0,0.04521401226520538,0.0436507947742939,0.0634920671582222,0.0714285746216774,0.0793650820851326,0.0873015895485878,0.013523303903639317,0.25963377952575684,0.019126469269394875,0.04521401226520538,0.0,0.47881907246793265,0.6597436975457011,0.16114180275983978,0.26160526971409276,0.020750615745782852,0.053239718079566956,1.0425503243666758,11.0,0.042846589509972915,0.8829721743412953,0.11702782565870476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2006.bmp,SC80
