conjunto,regressor,campanha_retirada,tipo,condicao,alfa_real,n_teste,alfa_previsto_medio,mae_espiras,vies_espiras,fora_dominio_fracao
dinov2|svr,svr,D,extrapolacao,SC480,0.8,27,0.3828371274116172,250.29772355302975,-250.29772355302975,0.0
dinov2|svr,svr,D,extrapolacao,SC560,0.9333333333333333,32,0.32912727073177395,362.52363756093564,-362.52363756093564,0.53125
dinov2|svr,svr,D,extrapolacao,SC600,1.0,40,0.3024690413202945,418.51857520782335,-418.51857520782335,0.9
dinov2|gp,gp,A,extrapolacao,Healthy,0.0,22,0.33109309717534646,198.6558583052079,198.6558583052079,1.0
dinov2|gp,gp,B,interpolacao,SC80,0.13333333333333333,26,0.2856702951502045,91.4021770901227,91.4021770901227,1.0
dinov2|gp,gp,B,interpolacao,SC160,0.26666666666666666,31,0.27756522446518633,19.865444097778305,6.53913467911175,1.0
dinov2|gp,gp,C,interpolacao,SC240,0.4,26,0.5789433947175907,107.36603683055439,107.36603683055439,0.3076923076923077
dinov2|gp,gp,C,interpolacao,SC320,0.5333333333333333,26,0.6559191278435273,73.55147670611643,73.55147670611643,0.11538461538461539
dinov2|gp,gp,D,extrapolacao,SC400,0.6666666666666666,25,0.4883219645812482,107.00682125125107,-107.00682125125107,0.28
dinov2|gp,gp,D,extrapolacao,SC480,0.8,27,0.5181691129876568,169.09853220740592,-169.09853220740592,0.0
dinov2|gp,gp,D,extrapolacao,SC560,0.9333333333333333,32,0.5020936479366646,258.7438112380013,-258.7438112380013,0.53125
dinov2|gp,gp,D,extrapolacao,SC600,1.0,40,0.4741144015157735,315.5313590905359,-315.5313590905359,0.9
hibrido|ridge,ridge,A,extrapolacao,Healthy,0.0,22,0.2721137644199621,163.26825865197725,163.26825865197725,1.0
hibrido|ridge,ridge,B,interpolacao,SC80,0.13333333333333333,26,0.0630448025665251,42.17311846008494,-42.17311846008494,1.0
hibrido|ridge,ridge,B,interpolacao,SC160,0.26666666666666666,31,0.24761358125941615,16.250374404437526,-11.431851244350314,1.0
hibrido|ridge,ridge,C,interpolacao,SC240,0.4,26,0.4898889646090956,53.933378765457334,53.933378765457334,0.46153846153846156
hibrido|ridge,ridge,C,interpolacao,SC320,0.5333333333333333,26,0.5755130542154863,25.307832529291748,25.307832529291748,0.15384615384615385
hibrido|ridge,ridge,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido|ridge,ridge,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido|ridge,ridge,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
hibrido|ridge,ridge,D,extrapolacao,SC600,1.0,40,0.0,600.0,-600.0,1.0
hibrido|pls,pls,A,extrapolacao,Healthy,0.0,22,0.27176714126841756,163.06028476105053,163.06028476105053,1.0
hibrido|pls,pls,B,interpolacao,SC80,0.13333333333333333,26,0.0243701655290316,65.37790068258103,-65.37790068258103,1.0
hibrido|pls,pls,B,interpolacao,SC160,0.26666666666666666,31,0.20301926448211424,38.97900854792583,-38.188441310731456,1.0
hibrido|pls,pls,C,interpolacao,SC240,0.4,26,0.4870642630924707,52.23855785548242,52.23855785548242,0.46153846153846156
hibrido|pls,pls,C,interpolacao,SC320,0.5333333333333333,26,0.5713004330728457,22.834860055108447,22.780259843707448,0.15384615384615385
hibrido|pls,pls,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido|pls,pls,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido|pls,pls,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
hibrido|pls,pls,D,extrapolacao,SC600,1.0,40,0.0,600.0,-600.0,1.0
hibrido|pca_ridge,pca_ridge,A,extrapolacao,Healthy,0.0,22,0.239995398383651,143.9972390301906,143.9972390301906,1.0
hibrido|pca_ridge,pca_ridge,B,interpolacao,SC80,0.13333333333333333,26,0.03185349334659729,60.887903992041636,-60.887903992041636,1.0
hibrido|pca_ridge,pca_ridge,B,interpolacao,SC160,0.26666666666666666,31,0.23486078497357304,23.98384887312752,-19.08352901585618,1.0
hibrido|pca_ridge,pca_ridge,C,interpolacao,SC240,0.4,26,0.5220329323384335,73.21975940306008,73.21975940306008,0.46153846153846156
hibrido|pca_ridge,pca_ridge,C,interpolacao,SC320,0.5333333333333333,26,0.6071650286716743,44.29901720300459,44.29901720300459,0.15384615384615385
hibrido|pca_ridge,pca_ridge,D,extrapolacao,SC400,0.6666666666666666,25,1.0,200.00000000000003,200.00000000000003,1.0
hibrido|pca_ridge,pca_ridge,D,extrapolacao,SC480,0.8,27,1.0,119.99999999999999,119.99999999999999,1.0
hibrido|pca_ridge,pca_ridge,D,extrapolacao,SC560,0.9333333333333333,32,1.0,39.99999999999999,39.99999999999999,1.0
hibrido|pca_ridge,pca_ridge,D,extrapolacao,SC600,1.0,40,1.0,0.0,0.0,1.0
hibrido|kernel_ridge,kernel_ridge,A,extrapolacao,Healthy,0.0,22,0.08478562890039468,50.871377340236805,50.871377340236805,1.0
hibrido|kernel_ridge,kernel_ridge,B,interpolacao,SC80,0.13333333333333333,26,0.007183191935506484,75.69008483869611,-75.69008483869611,1.0
hibrido|kernel_ridge,kernel_ridge,B,interpolacao,SC160,0.26666666666666666,31,0.10114747397485796,99.31151561508526,-99.31151561508526,1.0
hibrido|kernel_ridge,kernel_ridge,C,interpolacao,SC240,0.4,26,0.40060294639217775,24.176520255804526,0.36176783530663414,0.46153846153846156
hibrido|kernel_ridge,kernel_ridge,C,interpolacao,SC320,0.5333333333333333,26,0.5398894241955816,27.968264709189665,3.933654517348976,0.15384615384615385
hibrido|kernel_ridge,kernel_ridge,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido|kernel_ridge,kernel_ridge,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido|kernel_ridge,kernel_ridge,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
hibrido|kernel_ridge,kernel_ridge,D,extrapolacao,SC600,1.0,40,0.0,600.0,-600.0,1.0
hibrido|svr,svr,A,extrapolacao,Healthy,0.0,22,0.4588726353490901,275.32358120945406,275.32358120945406,1.0
hibrido|svr,svr,B,interpolacao,SC80,0.13333333333333333,26,0.5328448569258127,239.70691415548765,239.70691415548765,1.0
hibrido|svr,svr,B,interpolacao,SC160,0.26666666666666666,31,0.4657582761767126,119.4549657060276,119.4549657060276,1.0
hibrido|svr,svr,C,interpolacao,SC240,0.4,26,0.49014652134494113,54.08791280696469,54.08791280696469,0.46153846153846156
hibrido|svr,svr,C,interpolacao,SC320,0.5333333333333333,26,0.5968949377129182,38.757005260528636,38.136962627751,0.15384615384615385
hibrido|svr,svr,D,extrapolacao,SC400,0.6666666666666666,25,0.22477868325245393,265.1327900485277,-265.1327900485277,1.0
hibrido|svr,svr,D,extrapolacao,SC480,0.8,27,0.22477868325245395,345.1327900485277,-345.1327900485277,1.0
hibrido|svr,svr,D,extrapolacao,SC560,0.9333333333333333,32,0.2247786832524539,425.1327900485277,-425.1327900485277,1.0
hibrido|svr,svr,D,extrapolacao,SC600,1.0,40,0.22477868325245393,465.1327900485277,-465.1327900485277,1.0
hibrido|gp,gp,A,extrapolacao,Healthy,0.0,22,0.31231793633149596,187.39076179889759,187.39076179889759,1.0
hibrido|gp,gp,B,interpolacao,SC80,0.13333333333333333,26,0.21241111905011106,47.44667143006666,47.44667143006666,1.0
hibrido|gp,gp,B,interpolacao,SC160,0.26666666666666666,31,0.2521355399400035,19.736556883963253,-8.71867603599792,1.0
hibrido|gp,gp,C,interpolacao,SC240,0.4,26,0.5304673713398217,78.28042280389302,78.28042280389302,0.46153846153846156
hibrido|gp,gp,C,interpolacao,SC320,0.5333333333333333,26,0.6257416689218375,55.445001353102434,55.445001353102434,0.15384615384615385
hibrido|gp,gp,D,extrapolacao,SC400,0.6666666666666666,25,0.2748091603053435,235.11450381679387,-235.11450381679387,1.0
hibrido|gp,gp,D,extrapolacao,SC480,0.8,27,0.2748091603053435,315.11450381679396,-315.11450381679396,1.0
hibrido|gp,gp,D,extrapolacao,SC560,0.9333333333333333,32,0.2748091603053435,395.1145038167939,-395.1145038167939,1.0
hibrido|gp,gp,D,extrapolacao,SC600,1.0,40,0.2748091603053435,435.1145038167939,-435.1145038167939,1.0
hibrido_inv|ridge,ridge,A,extrapolacao,Healthy,0.0,22,0.2629705628056445,157.78233768338671,157.78233768338671,1.0
hibrido_inv|ridge,ridge,B,interpolacao,SC80,0.13333333333333333,26,0.0688281377921491,38.70311732471054,-38.70311732471054,1.0
hibrido_inv|ridge,ridge,B,interpolacao,SC160,0.26666666666666666,31,0.24179716130894566,17.79457516224811,-14.921703214632599,1.0
hibrido_inv|ridge,ridge,C,interpolacao,SC240,0.4,26,0.49008924991884417,54.0535499513065,54.0535499513065,0.4230769230769231
hibrido_inv|ridge,ridge,C,interpolacao,SC320,0.5333333333333333,26,0.572888118914959,23.807594681016017,23.73287134897539,0.15384615384615385
hibrido_inv|ridge,ridge,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido_inv|ridge,ridge,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido_inv|ridge,ridge,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
hibrido_inv|ridge,ridge,D,extrapolacao,SC600,1.0,40,0.0003623342318564343,599.782599460886,-599.782599460886,1.0
hibrido_inv|pls,pls,A,extrapolacao,Healthy,0.0,22,0.2536582363897513,152.1949418338508,152.1949418338508,1.0
hibrido_inv|pls,pls,B,interpolacao,SC80,0.13333333333333333,26,0.07282405904225767,36.305564574645395,-36.305564574645395,1.0
hibrido_inv|pls,pls,B,interpolacao,SC160,0.26666666666666666,31,0.2454868449574438,16.910630633398412,-12.707893025533707,1.0
hibrido_inv|pls,pls,C,interpolacao,SC240,0.4,26,0.48684108558369776,52.10465135021865,52.10465135021865,0.4230769230769231
hibrido_inv|pls,pls,C,interpolacao,SC320,0.5333333333333333,26,0.5677614803344836,20.97087547492045,20.65688820069019,0.15384615384615385
hibrido_inv|pls,pls,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido_inv|pls,pls,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido_inv|pls,pls,D,extrapolacao,SC560,0.9333333333333333,32,0.029463684107761255,542.3217895353432,-542.3217895353432,1.0
hibrido_inv|pls,pls,D,extrapolacao,SC600,1.0,40,0.1280331162487811,523.1801302507313,-523.1801302507313,1.0
hibrido_inv|pca_ridge,pca_ridge,A,extrapolacao,Healthy,0.0,22,0.23528447752641296,141.17068651584776,141.17068651584776,1.0
hibrido_inv|pca_ridge,pca_ridge,B,interpolacao,SC80,0.13333333333333333,26,0.03917215556574009,56.49670666055595,-56.49670666055595,1.0
hibrido_inv|pca_ridge,pca_ridge,B,interpolacao,SC160,0.26666666666666666,31,0.23082143818987777,25.571849462643257,-21.50713708607333,1.0
hibrido_inv|pca_ridge,pca_ridge,C,interpolacao,SC240,0.4,26,0.5205716381111464,72.34298286668786,72.34298286668786,0.4230769230769231
hibrido_inv|pca_ridge,pca_ridge,C,interpolacao,SC320,0.5333333333333333,26,0.6045511540471982,42.730692428318896,42.730692428318896,0.15384615384615385
hibrido_inv|pca_ridge,pca_ridge,D,extrapolacao,SC400,0.6666666666666666,25,1.0,200.00000000000003,200.00000000000003,1.0
hibrido_inv|pca_ridge,pca_ridge,D,extrapolacao,SC480,0.8,27,1.0,119.99999999999999,119.99999999999999,1.0
hibrido_inv|pca_ridge,pca_ridge,D,extrapolacao,SC560,0.9333333333333333,32,1.0,39.99999999999999,39.99999999999999,1.0
hibrido_inv|pca_ridge,pca_ridge,D,extrapolacao,SC600,1.0,40,1.0,0.0,0.0,1.0
hibrido_inv|kernel_ridge,kernel_ridge,A,extrapolacao,Healthy,0.0,22,0.08747049259093652,52.48229555456191,52.48229555456191,1.0
hibrido_inv|kernel_ridge,kernel_ridge,B,interpolacao,SC80,0.13333333333333333,26,0.007359302695060851,75.58441838296349,-75.58441838296349,1.0
hibrido_inv|kernel_ridge,kernel_ridge,B,interpolacao,SC160,0.26666666666666666,31,0.09947074284977414,100.31755429013555,-100.31755429013555,1.0
hibrido_inv|kernel_ridge,kernel_ridge,C,interpolacao,SC240,0.4,26,0.40042932851871094,24.36715430643502,0.25759711122658435,0.4230769230769231
hibrido_inv|kernel_ridge,kernel_ridge,C,interpolacao,SC320,0.5333333333333333,26,0.5419300859412908,27.854101306370126,5.158051564774425,0.15384615384615385
hibrido_inv|kernel_ridge,kernel_ridge,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido_inv|kernel_ridge,kernel_ridge,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido_inv|kernel_ridge,kernel_ridge,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
hibrido_inv|kernel_ridge,kernel_ridge,D,extrapolacao,SC600,1.0,40,0.0,600.0,-600.0,1.0
hibrido_inv|svr,svr,A,extrapolacao,Healthy,0.0,22,0.45660382835590435,273.96229701354264,273.96229701354264,1.0
hibrido_inv|svr,svr,B,interpolacao,SC80,0.13333333333333333,26,0.5343344246340187,240.60065478041128,240.60065478041128,1.0
hibrido_inv|svr,svr,B,interpolacao,SC160,0.26666666666666666,31,0.46560443516646977,119.36266109988189,119.36266109988189,1.0
hibrido_inv|svr,svr,C,interpolacao,SC240,0.4,26,0.4892865586221215,53.57193517327286,53.57193517327286,0.4230769230769231
hibrido_inv|svr,svr,C,interpolacao,SC320,0.5333333333333333,26,0.5970720876739123,38.75939364680019,38.24325260434735,0.15384615384615385
hibrido_inv|svr,svr,D,extrapolacao,SC400,0.6666666666666666,25,0.22389617078515195,265.6622975289088,-265.6622975289088,1.0
hibrido_inv|svr,svr,D,extrapolacao,SC480,0.8,27,0.22389617078515195,345.6622975289089,-345.6622975289089,1.0
hibrido_inv|svr,svr,D,extrapolacao,SC560,0.9333333333333333,32,0.22389617078515192,425.6622975289089,-425.6622975289089,1.0
hibrido_inv|svr,svr,D,extrapolacao,SC600,1.0,40,0.22389617078515195,465.6622975289089,-465.6622975289089,1.0
hibrido_inv|gp,gp,A,extrapolacao,Healthy,0.0,22,0.3114923548798131,186.89541292788786,186.89541292788786,1.0
hibrido_inv|gp,gp,B,interpolacao,SC80,0.13333333333333333,26,0.2269018790213142,56.14112741278853,56.14112741278853,1.0
hibrido_inv|gp,gp,B,interpolacao,SC160,0.26666666666666666,31,0.25402260980633246,19.733846790597074,-7.5864341162005315,1.0
hibrido_inv|gp,gp,C,interpolacao,SC240,0.4,26,0.5282175750843247,76.93054505059474,76.93054505059474,0.4230769230769231
hibrido_inv|gp,gp,C,interpolacao,SC320,0.5333333333333333,26,0.6225068959320901,53.504137559254,53.504137559254,0.15384615384615385
hibrido_inv|gp,gp,D,extrapolacao,SC400,0.6666666666666666,25,0.2748091603053435,235.11450381679387,-235.11450381679387,1.0
hibrido_inv|gp,gp,D,extrapolacao,SC480,0.8,27,0.2748091603053435,315.11450381679396,-315.11450381679396,1.0
hibrido_inv|gp,gp,D,extrapolacao,SC560,0.9333333333333333,32,0.2748091603053435,395.1145038167939,-395.1145038167939,1.0
hibrido_inv|gp,gp,D,extrapolacao,SC600,1.0,40,0.2748091603053435,435.1145038167939,-435.1145038167939,1.0
hibrido_mb|ridge,ridge,A,extrapolacao,Healthy,0.0,22,0.25540073096712584,153.2404385802755,153.2404385802755,1.0
hibrido_mb|ridge,ridge,B,interpolacao,SC80,0.13333333333333333,26,0.0397857154714591,56.128570717124546,-56.128570717124546,1.0
hibrido_mb|ridge,ridge,B,interpolacao,SC160,0.26666666666666666,31,0.2062508032461625,36.24951805230253,-36.24951805230253,1.0
hibrido_mb|ridge,ridge,C,interpolacao,SC240,0.4,26,0.3978561150825201,8.914100999124656,-1.2863309504879754,1.0
hibrido_mb|ridge,ridge,C,interpolacao,SC320,0.5333333333333333,26,0.49501036911805046,22.99377852916971,-22.99377852916971,1.0
hibrido_mb|ridge,ridge,D,extrapolacao,SC400,0.6666666666666666,25,0.011792283860797306,392.9246296835216,-392.9246296835216,1.0
hibrido_mb|ridge,ridge,D,extrapolacao,SC480,0.8,27,0.09995809256863485,420.0251444588191,-420.0251444588191,1.0
hibrido_mb|ridge,ridge,D,extrapolacao,SC560,0.9333333333333333,32,0.3140699785891426,371.5580128465145,-371.5580128465145,1.0
hibrido_mb|ridge,ridge,D,extrapolacao,SC600,1.0,40,0.34372498110260813,393.76501133843516,-393.76501133843516,1.0
hibrido_mb|pls,pls,A,extrapolacao,Healthy,0.0,22,0.235808048894944,141.4848293369664,141.4848293369664,1.0
hibrido_mb|pls,pls,B,interpolacao,SC80,0.13333333333333333,26,0.04517044611971524,52.89773232817086,-52.89773232817086,1.0
hibrido_mb|pls,pls,B,interpolacao,SC160,0.26666666666666666,31,0.2092425131242555,34.454492125446684,-34.454492125446684,1.0
hibrido_mb|pls,pls,C,interpolacao,SC240,0.4,26,0.401522949207361,9.184298702093727,0.9137695244165641,1.0
hibrido_mb|pls,pls,C,interpolacao,SC320,0.5333333333333333,26,0.4989293866926801,20.64236798439194,-20.64236798439194,1.0
hibrido_mb|pls,pls,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido_mb|pls,pls,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido_mb|pls,pls,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
hibrido_mb|pls,pls,D,extrapolacao,SC600,1.0,40,0.0,600.0,-600.0,1.0
hibrido_mb|pca_ridge,pca_ridge,A,extrapolacao,Healthy,0.0,22,0.2507871752819906,150.47230516919439,150.47230516919439,1.0
hibrido_mb|pca_ridge,pca_ridge,B,interpolacao,SC80,0.13333333333333333,26,0.028463908609120434,62.92165483452776,-62.92165483452776,1.0
hibrido_mb|pca_ridge,pca_ridge,B,interpolacao,SC160,0.26666666666666666,31,0.17895174283340046,52.62895429995972,-52.62895429995972,1.0
hibrido_mb|pca_ridge,pca_ridge,C,interpolacao,SC240,0.4,26,0.4128535944364384,14.609370069571607,7.712156661863019,1.0
hibrido_mb|pca_ridge,pca_ridge,C,interpolacao,SC320,0.5333333333333333,26,0.501928429133044,20.479317889125177,-18.84294252017356,1.0
hibrido_mb|pca_ridge,pca_ridge,D,extrapolacao,SC400,0.6666666666666666,25,1.0,200.00000000000003,200.00000000000003,1.0
hibrido_mb|pca_ridge,pca_ridge,D,extrapolacao,SC480,0.8,27,1.0,119.99999999999999,119.99999999999999,1.0
hibrido_mb|pca_ridge,pca_ridge,D,extrapolacao,SC560,0.9333333333333333,32,1.0,39.99999999999999,39.99999999999999,1.0
hibrido_mb|pca_ridge,pca_ridge,D,extrapolacao,SC600,1.0,40,1.0,0.0,0.0,1.0
hibrido_mb|kernel_ridge,kernel_ridge,A,extrapolacao,Healthy,0.0,22,0.10866855315829294,65.20113189497576,65.20113189497576,1.0
hibrido_mb|kernel_ridge,kernel_ridge,B,interpolacao,SC80,0.13333333333333333,26,0.007235920435797334,75.6584477385216,-75.6584477385216,1.0
hibrido_mb|kernel_ridge,kernel_ridge,B,interpolacao,SC160,0.26666666666666666,31,0.07218941181022898,116.68635291386259,-116.68635291386259,1.0
hibrido_mb|kernel_ridge,kernel_ridge,C,interpolacao,SC240,0.4,26,0.21313893852861515,112.1166368828309,-112.1166368828309,1.0
hibrido_mb|kernel_ridge,kernel_ridge,C,interpolacao,SC320,0.5333333333333333,26,0.3160210647775378,130.38736113347733,-130.38736113347733,1.0
hibrido_mb|kernel_ridge,kernel_ridge,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
hibrido_mb|kernel_ridge,kernel_ridge,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
hibrido_mb|kernel_ridge,kernel_ridge,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
hibrido_mb|kernel_ridge,kernel_ridge,D,extrapolacao,SC600,1.0,40,0.0,600.0,-600.0,1.0
hibrido_mb|svr,svr,A,extrapolacao,Healthy,0.0,22,0.45954816476822274,275.72889886093367,275.72889886093367,1.0
hibrido_mb|svr,svr,B,interpolacao,SC80,0.13333333333333333,26,0.4497249697897923,189.83498187387534,189.83498187387534,1.0
hibrido_mb|svr,svr,B,interpolacao,SC160,0.26666666666666666,31,0.47095856928310426,122.57514156986261,122.57514156986261,1.0
hibrido_mb|svr,svr,C,interpolacao,SC240,0.4,26,0.4947984705661504,56.879082339690214,56.879082339690214,1.0
hibrido_mb|svr,svr,C,interpolacao,SC320,0.5333333333333333,26,0.5341185205146831,5.8832879195281444,0.47111230880985294,1.0
hibrido_mb|svr,svr,D,extrapolacao,SC400,0.6666666666666666,25,0.2921048440835394,224.73709354987633,-224.73709354987633,1.0
hibrido_mb|svr,svr,D,extrapolacao,SC480,0.8,27,0.2921048440835393,304.7370935498764,-304.7370935498764,1.0
hibrido_mb|svr,svr,D,extrapolacao,SC560,0.9333333333333333,32,0.2921048440835394,384.73709354987636,-384.73709354987636,1.0
hibrido_mb|svr,svr,D,extrapolacao,SC600,1.0,40,0.2921048440835394,424.73709354987636,-424.73709354987636,1.0
hibrido_mb|gp,gp,A,extrapolacao,Healthy,0.0,22,0.31447286704022637,188.6837202241358,188.6837202241358,1.0
hibrido_mb|gp,gp,B,interpolacao,SC80,0.13333333333333333,26,0.1293716937108887,8.827283627572815,-2.3769837734667867,1.0
hibrido_mb|gp,gp,B,interpolacao,SC160,0.26666666666666666,31,0.22269121544989456,26.75054772001033,-26.385270730063276,1.0
hibrido_mb|gp,gp,C,interpolacao,SC240,0.4,26,0.5031484567792661,61.88907406755965,61.88907406755965,1.0
hibrido_mb|gp,gp,C,interpolacao,SC320,0.5333333333333333,26,0.579721908758832,27.833145255299204,27.833145255299204,1.0
hibrido_mb|gp,gp,D,extrapolacao,SC400,0.6666666666666666,25,0.2748091603053435,235.11450381679387,-235.11450381679387,1.0
hibrido_mb|gp,gp,D,extrapolacao,SC480,0.8,27,0.2748091603053435,315.11450381679396,-315.11450381679396,1.0
hibrido_mb|gp,gp,D,extrapolacao,SC560,0.9333333333333333,32,0.2748091603053435,395.1145038167939,-395.1145038167939,1.0
hibrido_mb|gp,gp,D,extrapolacao,SC600,1.0,40,0.2748091603053435,435.1145038167939,-435.1145038167939,1.0
empilhado|media_3,media_3,A,extrapolacao,Healthy,0.0,22,0.25374228160561096,152.2453689633666,152.2453689633666,1.0
empilhado|media_3,media_3,B,interpolacao,SC80,0.13333333333333333,26,0.0234275065533896,65.94349606796624,-65.94349606796624,1.0
empilhado|media_3,media_3,B,interpolacao,SC160,0.26666666666666666,31,0.22097840769175545,27.412955384946763,-27.412955384946763,1.0
empilhado|media_3,media_3,C,interpolacao,SC240,0.4,26,0.4771916792598497,46.31500755590979,46.31500755590979,1.0
empilhado|media_3,media_3,C,interpolacao,SC320,0.5333333333333333,26,0.5637911964056469,18.274717843388153,18.274717843388153,0.9615384615384616
empilhado|media_3,media_3,D,extrapolacao,SC400,0.6666666666666666,25,0.0,400.00000000000006,-400.00000000000006,1.0
empilhado|media_3,media_3,D,extrapolacao,SC480,0.8,27,0.0,480.0000000000001,-480.0000000000001,1.0
empilhado|media_3,media_3,D,extrapolacao,SC560,0.9333333333333333,32,0.0,560.0,-560.0,1.0
empilhado|media_3,media_3,D,extrapolacao,SC600,1.0,40,0.0,600.0,-600.0,1.0
empilhado|media_dino_mb,media_dino_mb,A,extrapolacao,Healthy,0.0,22,0.2789334306610331,167.36005839661985,167.36005839661985,1.0
empilhado|media_dino_mb,media_dino_mb,B,interpolacao,SC80,0.13333333333333333,26,0.07761758147832079,33.42945111300753,-33.42945111300753,1.0
empilhado|media_dino_mb,media_dino_mb,B,interpolacao,SC160,0.26666666666666666,31,0.24175983026132794,15.87290263643774,-14.944101843203219,1.0
empilhado|media_dino_mb,media_dino_mb,C,interpolacao,SC240,0.4,26,0.433554824177915,20.13289450674901,20.13289450674901,1.0
empilhado|media_dino_mb,media_dino_mb,C,interpolacao,SC320,0.5333333333333333,26,0.5220515791145417,9.23733270783523,-6.769052531274954,0.9615384615384616
empilhado|media_dino_mb,media_dino_mb,D,extrapolacao,SC400,0.6666666666666666,25,0.5806896381263633,51.586217124182035,-51.586217124182035,1.0
empilhado|media_dino_mb,media_dino_mb,D,extrapolacao,SC480,0.8,27,0.6240598400013837,105.56409599916982,-105.56409599916982,1.0
empilhado|media_dino_mb,media_dino_mb,D,extrapolacao,SC560,0.9333333333333333,32,0.6326472099350328,180.41167403898035,-180.41167403898035,1.0
empilhado|media_dino_mb,media_dino_mb,D,extrapolacao,SC600,1.0,40,0.6210037539397127,227.3977476361724,-227.3977476361724,1.0
