conjunto,teste,retirado,erro_espiras,score_dominio,aceita
mobilenet,campanha,C,9.232714176177993,1.4097467426486876,False
mobilenet,campanha,C,1.407941579818739,1.415527282986839,False
mobilenet,campanha,C,12.289538383483901,1.42676026490651,False
mobilenet,campanha,C,24.26892757415773,1.490037932241623,False
mobilenet,campanha,C,10.104467868804946,1.357100402579377,False
mobilenet,campanha,C,13.238557577133193,1.3583366775483576,False
mobilenet,campanha,C,5.104866027832045,1.3373919867574895,False
mobilenet,campanha,C,0.7472419738769664,1.363887568453894,False
mobilenet,campanha,C,5.316456556320204,1.3687908390062618,False
mobilenet,campanha,C,5.373158454895033,1.367570357471945,False
mobilenet,campanha,C,11.573288440704331,1.3579475896324673,False
mobilenet,campanha,C,20.668408870697007,1.3140056345488365,False
mobilenet,campanha,C,11.751834154129014,1.3148694029176853,False
mobilenet,campanha,C,0.6390309333801136,1.3559719956947687,False
mobilenet,campanha,C,16.77954554557799,1.344385684917058,False
mobilenet,campanha,C,21.62229180335997,1.32935212575573,False
mobilenet,campanha,C,19.959876537322984,1.345003813448354,False
mobilenet,campanha,C,40.09382247924804,1.107373234879454,False
mobilenet,campanha,C,32.21066713333129,1.1048938805138597,False
mobilenet,campanha,C,35.475022792816155,1.111739671904352,False
mobilenet,campanha,C,36.098546981811516,1.0810299649236985,False
mobilenet,campanha,C,49.90015745162963,1.2098153612187101,False
mobilenet,campanha,C,37.4540102481842,1.120053608088615,False
mobilenet,campanha,C,42.15511798858642,1.138019266742573,False
mobilenet,campanha,C,36.02469682693481,1.1184208498652903,False
mobilenet,campanha,C,45.019323825836175,1.1733913138182193,False
mobilenet,campanha,C,28.295571804046627,1.1073378518557624,False
mobilenet,campanha,C,32.280511856079094,1.1901307967063153,False
mobilenet,campanha,C,30.707771778106686,1.1823959889391782,False
mobilenet,campanha,C,19.380016326904293,1.1015071199106228,False
mobilenet,campanha,C,13.053865432739254,1.0703649557411126,False
mobilenet,campanha,C,20.014126300811764,1.1342074442889334,False
mobilenet,campanha,C,23.125345706939694,1.1653865135251584,False
mobilenet,campanha,C,9.506554603576657,1.1255524451227585,False
mobilenet,campanha,C,28.87702107429504,1.107659772908359,False
mobilenet,campanha,C,35.651154518127434,1.2523524168727806,False
mobilenet,campanha,C,3.7134838104248002,1.3289487127290334,False
mobilenet,campanha,C,27.111322879791256,1.3343952631087337,False
mobilenet,campanha,C,11.314506530761715,1.0683286054272063,False
mobilenet,campanha,C,16.695482730865475,1.0966518742922335,False
mobilenet,campanha,C,28.655345439910885,1.4676569342157515,False
mobilenet,campanha,C,12.680144309997555,1.1051587518126702,False
mobilenet,campanha,C,16.837747097015377,1.078876202420345,False
mobilenet,campanha,D,40.63906669616697,1.458776642534671,False
mobilenet,campanha,D,28.255772590637186,1.2955141364915521,False
mobilenet,campanha,D,31.939411163330057,1.3891417741629226,False
mobilenet,campanha,D,50.0049829483032,1.5353304830495977,False
mobilenet,campanha,D,42.21184253692625,1.5260937437484254,False
mobilenet,campanha,D,31.34610652923582,1.4467271369768884,False
mobilenet,campanha,D,28.92113924026487,1.3481925244634334,False
mobilenet,campanha,D,17.070674896240213,1.4006009644888193,False
mobilenet,campanha,D,52.72710323333738,1.4552927826382107,False
mobilenet,campanha,D,20.39811611175535,1.568539543309869,False
mobilenet,campanha,D,23.786640167236307,1.439865241077623,False
mobilenet,campanha,D,48.249244689941385,1.3724001058191189,False
mobilenet,campanha,D,5.858755111694314,1.5408602516556686,False
mobilenet,campanha,D,38.05677890777586,1.458157789180829,False
mobilenet,campanha,D,45.852959156036356,1.4804389577496972,False
mobilenet,campanha,D,24.56827163696287,1.501038347328224,False
mobilenet,campanha,D,25.928688049316385,1.488876928152017,False
mobilenet,campanha,D,32.16471672058103,1.4384203344698356,False
mobilenet,campanha,D,31.711316108703592,1.5592745644026607,False
mobilenet,campanha,D,20.42536735534666,1.5559110362735697,False
mobilenet,campanha,D,43.42949390411375,1.407969889678279,False
mobilenet,campanha,D,44.821953773498514,1.602374949673576,False
mobilenet,campanha,D,35.902392864227274,1.785346879782796,False
mobilenet,campanha,D,37.798500061035135,1.5491834725383236,False
mobilenet,campanha,D,49.53259229660032,1.4535554796867411,False
mobilenet,campanha,D,82.08485126495364,2.0780956513606803,False
mobilenet,campanha,D,81.87313556671145,2.0491604733792643,False
mobilenet,campanha,D,74.65177059173587,2.162850679450148,False
mobilenet,campanha,D,82.69210338592532,1.901296045375425,False
mobilenet,campanha,D,102.97654151916507,1.8043830011912387,False
mobilenet,campanha,D,91.37988567352298,1.7582718142023561,False
mobilenet,campanha,D,81.3882637023926,2.085088715155213,False
mobilenet,campanha,D,95.12160301208499,1.8951886783156617,False
mobilenet,campanha,D,77.93901443481448,1.9905585743027745,False
mobilenet,campanha,D,84.13842201232913,1.9804945578323854,False
mobilenet,campanha,D,69.55578804016116,1.9911722036280162,False
mobilenet,campanha,D,57.35273838043216,1.9974388587827148,False
mobilenet,campanha,D,60.018818378448515,2.1357098806641144,False
mobilenet,campanha,D,53.6670255661011,2.115917976649305,False
mobilenet,campanha,D,44.16513919830325,2.112629465570921,False
mobilenet,campanha,D,86.59990310668948,2.012684245928892,False
mobilenet,campanha,D,51.97190523147586,2.089980137317863,False
mobilenet,campanha,D,60.62632083892825,2.0544880273010984,False
mobilenet,campanha,D,58.34665775299075,2.043283829274103,False
mobilenet,campanha,D,59.497039318084745,2.0054128458905107,False
mobilenet,campanha,D,60.84254264831546,2.1617181697526866,False
mobilenet,campanha,D,68.36531639099124,2.3387832459456366,False
mobilenet,campanha,D,60.16533851623538,2.257510764282581,False
mobilenet,campanha,D,79.99630451202395,2.0086484599478633,False
mobilenet,campanha,D,68.00783157348636,2.0197168033796467,False
